CustomerID,SignupDate,Age,Gender,MonthlySpend,TenureMonths,PaymentMethod,ContractType,SupportCalls,LoginsPerMonth,Churn
1450,2021-12-10,46,Male,99.81,5,Debit Card,Annual,7,26,No
1451,2021-03-12,43,Female,143.73,9,Credit Card,Month-to-month,6,47,No
1452,2021-10-13,74,Female,32.41,6,Credit Card,Two-year,4,37,Yes
1453,2021-06-26,48,Female,118.97,28,Debit Card,Month-to-month,8,36,No
1454,2022-12-11,65,Female,36.0,6,Bank Transfer,Annual,9,11,No
1455,2021-04-08,30,Male,72.63,15,Credit Card,Month-to-month,8,37,No
1456,2021-08-01,28,Male,139.97,11,Credit Card,Month-to-month,1,8,No
1457,2021-09-21,46,Male,25.82,16,Bank Transfer,Two-year,3,26,No
1458,2020-02-18,21,Male,49.59,33,PayPal,Annual,10,38,No
1459,2022-02-17,29,Female,24.04,10,Credit Card,Two-year,2,26,No
1460,2020-01-20,45,Male,84.13,24,Credit Card,Annual,3,6,Yes
1461,2021-06-14,35,Male,38.25,31,PayPal,Annual,4,48,Yes
1462,2020-09-29,42,Female,127.29,33,Bank Transfer,Two-year,2,19,No
1463,2021-05-15,39,Female,81.81,9,Bank Transfer,Annual,0,50,No
1464,2021-05-27,35,Female,78.13,12,PayPal,Annual,5,8,Yes
1465,2022-07-20,47,Male,76.62,4,Debit Card,Two-year,7,16,Yes
1466,2020-01-26,56,Male,138.32,16,Credit Card,Annual,6,12,No
1467,2021-05-05,52,Female,78.43,8,Bank Transfer,Two-year,6,48,No
1468,2022-05-02,52,Female,63.47,13,PayPal,Annual,7,14,No
1469,2022-07-31,32,Male,56.15,8,Credit Card,Annual,1,12,Yes
1470,2020-09-20,84,Female,126.51,2,PayPal,Month-to-month,10,41,No
1471,2022-12-31,67,Male,23.83,2,PayPal,Month-to-month,8,11,No
1472,2022-12-30,46,Female,139.45,5,Bank Transfer,Month-to-month,0,19,No
1473,2021-06-12,20,Female,48.14,17,Bank Transfer,Two-year,2,41,No
1474,2020-06-02,55,Male,70.27,17,PayPal,Annual,0,33,No
1475,2022-12-18,85,Female,57.75,33,PayPal,Annual,0,39,No
1476,2021-03-19,19,Female,21.27,19,Bank Transfer,Annual,6,50,No
1477,2021-09-05,49,Female,23.05,6,Credit Card,Month-to-month,8,33,No
1478,2020-05-07,83,Male,42.8,12,Credit Card,Two-year,7,46,No
1479,2020-10-05,73,Male,149.22,9,Debit Card,Annual,6,17,No
1480,2020-02-01,71,Female,124.49,24,Bank Transfer,Month-to-month,1,5,No
1481,2021-04-21,54,Female,47.04,10,Credit Card,Month-to-month,4,24,No
1482,2020-02-07,68,Female,133.78,10,PayPal,Month-to-month,0,40,No
1483,2022-02-03,18,Female,45.65,35,Bank Transfer,Two-year,7,26,No
1484,2020-08-08,62,Female,118.99,16,Credit Card,Two-year,2,33,No
1485,2020-07-17,33,Male,87.09,23,Debit Card,Two-year,4,8,No
1486,2020-01-12,73,Female,24.48,34,Debit Card,Two-year,1,50,No
1487,2021-07-02,34,Female,104.86,36,Credit Card,Two-year,6,44,No
1488,2020-04-18,51,Male,126.99,31,Credit Card,Month-to-month,7,36,Yes
1489,2022-05-18,56,Female,42.39,6,Debit Card,Two-year,7,21,Yes
1490,2022-10-30,73,Female,83.9,13,Bank Transfer,Month-to-month,5,39,No
1491,2021-08-16,81,Male,46.91,23,Credit Card,Month-to-month,2,37,No
1492,2021-06-14,32,Male,97.48,23,Credit Card,Month-to-month,9,33,No
1493,2021-01-19,69,Female,69.23,22,Bank Transfer,Annual,8,44,No
1494,2021-05-26,80,Male,141.77,6,Debit Card,Two-year,7,27,No
1495,2020-08-17,45,Female,26.78,15,Debit Card,Two-year,10,5,Yes
1496,2020-04-20,24,Female,106.13,13,Credit Card,Annual,3,11,No
1497,2020-08-16,28,Female,78.68,30,PayPal,Two-year,10,25,Yes
1498,2021-08-01,77,Male,25.59,31,Credit Card,Month-to-month,5,40,No
1499,2022-11-11,47,Male,90.54,30,PayPal,Two-year,10,40,Yes
1500,2021-04-01,75,Female,57.93,8,Credit Card,Annual,8,11,No
1501,2020-12-13,69,Female,75.12,29,Debit Card,Month-to-month,6,5,No
1502,2022-06-11,52,Male,117.1,27,PayPal,Two-year,7,24,No
1503,2021-12-29,47,Male,97.09,14,Bank Transfer,Two-year,4,13,Yes
1504,2021-03-27,29,Male,114.74,30,Debit Card,Two-year,9,10,No
1505,2020-07-31,33,Female,129.96,24,PayPal,Annual,3,31,Yes
1506,2020-07-11,22,Male,72.31,16,Bank Transfer,Two-year,6,21,No
1507,2021-06-16,23,Female,22.77,16,Debit Card,Annual,5,43,Yes
1508,2022-10-01,62,Female,30.18,29,PayPal,Annual,0,30,No
1509,2022-05-19,47,Female,26.46,19,PayPal,Annual,2,30,No
1510,2022-12-08,32,Female,145.29,6,Debit Card,Two-year,4,38,No
1511,2021-07-26,55,Female,120.72,23,Bank Transfer,Two-year,9,12,No
1512,2022-06-17,73,Female,119.33,4,Bank Transfer,Annual,8,39,No
1513,2021-05-18,43,Female,81.4,21,Debit Card,Annual,9,48,No
1514,2022-09-02,21,Male,85.83,29,Debit Card,Annual,6,42,No
1515,2021-09-25,48,Female,69.48,26,Credit Card,Two-year,0,34,No
1516,2020-07-01,18,Female,141.24,22,Credit Card,Two-year,10,8,No
1517,2020-11-21,61,Female,136.74,27,PayPal,Annual,0,48,Yes
1518,2020-04-29,44,Female,115.14,2,Credit Card,Annual,1,17,No
1519,2021-01-29,83,Male,89.58,15,Credit Card,Annual,6,6,No
1520,2020-06-26,26,Female,39.99,10,Bank Transfer,Month-to-month,2,34,Yes
1521,2022-06-30,71,Female,107.47,11,Debit Card,Month-to-month,7,16,No
1522,2022-02-25,41,Male,127.81,14,PayPal,Month-to-month,5,45,No
1523,2021-07-14,35,Female,21.75,20,Bank Transfer,Month-to-month,9,37,Yes
1524,2022-06-02,27,Male,47.94,20,Bank Transfer,Two-year,7,25,No
1525,2022-02-12,18,Female,127.64,29,PayPal,Two-year,10,13,No
1526,2022-09-29,29,Female,51.61,26,Credit Card,Two-year,5,46,No
1527,2021-07-04,55,Female,87.17,28,Debit Card,Month-to-month,1,39,No
1528,2022-01-02,32,Male,125.92,26,PayPal,Annual,0,4,Yes
1529,2021-10-12,44,Female,144.09,18,Credit Card,Annual,0,5,No
1530,2021-07-10,38,Male,62.25,29,Credit Card,Two-year,2,19,No
1531,2022-10-05,18,Male,55.79,28,PayPal,Two-year,5,14,No
1532,2021-07-15,30,Male,31.51,32,Bank Transfer,Annual,5,4,No
1533,2020-05-13,32,Male,122.82,23,PayPal,Annual,0,30,No
1534,2022-11-20,30,Female,48.07,2,Bank Transfer,Annual,5,44,No
1535,2021-07-14,66,Female,73.65,31,PayPal,Annual,8,18,No
1536,2020-03-02,46,Female,24.27,4,Debit Card,Month-to-month,2,47,Yes
1537,2022-03-15,37,Male,128.84,6,PayPal,Month-to-month,2,29,Yes
1538,2020-02-23,47,Female,72.32,23,PayPal,Month-to-month,2,47,No
1539,2021-03-20,18,Female,30.79,27,Credit Card,Month-to-month,2,28,No
1540,2021-07-19,57,Male,145.1,9,Credit Card,Two-year,5,44,No
1541,2021-03-04,45,Male,36.02,20,Debit Card,Two-year,2,16,Yes
1542,2020-10-15,55,Male,109.27,23,PayPal,Month-to-month,8,40,No
1543,2020-07-05,34,Male,45.03,23,Debit Card,Two-year,1,48,No
1544,2021-01-11,85,Female,112.37,13,PayPal,Month-to-month,10,12,No
1545,2022-09-10,31,Male,123.91,28,PayPal,Two-year,2,30,No
1546,2021-10-22,40,Female,144.46,17,PayPal,Month-to-month,10,11,No
1547,2022-01-19,84,Female,40.41,9,Credit Card,Annual,3,15,No
1548,2022-06-06,34,Male,65.27,6,Debit Card,Two-year,4,11,No
1549,2020-03-31,69,Female,52.66,1,Debit Card,Two-year,9,34,No
1550,2022-03-18,44,Female,132.63,30,Debit Card,Annual,3,46,No
1551,2021-12-09,73,Female,101.92,22,PayPal,Month-to-month,8,4,No
1552,2021-07-15,81,Female,25.81,6,Credit Card,Two-year,3,6,No
1553,2020-05-19,48,Male,31.03,27,PayPal,Annual,0,44,No
1554,2022-04-23,34,Male,104.87,31,Debit Card,Two-year,3,24,No
1555,2021-04-06,43,Female,35.57,35,PayPal,Annual,8,44,No
1556,2021-01-05,36,Male,109.66,28,PayPal,Month-to-month,7,3,No
1557,2022-06-24,67,Male,65.02,13,Credit Card,Two-year,6,48,No
1558,2020-10-14,75,Female,55.33,13,Bank Transfer,Annual,10,28,No
1559,2021-08-04,73,Male,20.17,13,Credit Card,Two-year,6,29,Yes
1560,2022-08-15,85,Male,82.57,24,PayPal,Annual,6,35,Yes
1561,2022-03-19,33,Male,21.94,14,PayPal,Month-to-month,5,36,No
1562,2021-12-28,33,Female,53.69,1,Bank Transfer,Two-year,0,18,No
1563,2020-09-15,78,Female,40.45,30,Credit Card,Annual,8,41,No
1564,2021-05-19,37,Female,112.64,10,Debit Card,Annual,8,5,Yes
1565,2022-09-06,63,Female,55.48,16,Credit Card,Two-year,5,43,No
1566,2021-09-19,44,Male,103.3,18,Debit Card,Two-year,0,45,No
1567,2020-09-23,29,Female,96.69,13,PayPal,Two-year,8,32,No
1568,2020-05-25,41,Female,75.19,33,Debit Card,Annual,10,21,Yes
1569,2021-04-02,58,Male,96.52,12,Credit Card,Annual,8,1,No
1570,2022-01-22,42,Female,147.32,33,Bank Transfer,Month-to-month,6,26,No
1571,2022-11-04,58,Male,41.51,17,Credit Card,Two-year,5,35,No
1572,2021-12-04,53,Female,30.0,25,PayPal,Two-year,3,41,No
1573,2022-04-10,35,Male,78.6,35,Debit Card,Two-year,1,15,No
1574,2020-11-24,63,Female,82.47,34,PayPal,Month-to-month,3,39,Yes
1575,2020-02-04,23,Male,84.53,36,Credit Card,Two-year,1,42,No
1576,2020-04-30,47,Female,41.51,9,Debit Card,Two-year,6,25,No
1577,2022-10-07,65,Male,127.85,33,Bank Transfer,Month-to-month,10,48,No
1578,2021-06-23,73,Male,82.85,35,Credit Card,Annual,3,21,No
1579,2021-03-01,80,Female,32.14,18,Debit Card,Annual,1,5,No
1580,2021-03-28,77,Female,72.08,22,Debit Card,Two-year,5,48,No
1581,2022-06-06,75,Female,84.83,27,Credit Card,Month-to-month,2,32,No
1582,2021-12-08,68,Male,45.97,21,Debit Card,Annual,0,40,Yes
1583,2020-01-02,83,Male,56.01,27,Bank Transfer,Two-year,0,44,No
1584,2021-06-27,55,Female,47.13,29,Debit Card,Two-year,8,22,No
1585,2022-06-01,18,Male,38.02,32,Debit Card,Two-year,2,7,No
1586,2020-12-26,26,Male,142.85,1,Credit Card,Month-to-month,5,21,No
1587,2020-04-05,42,Female,149.21,1,Bank Transfer,Annual,10,31,No
1588,2020-09-04,62,Female,96.39,30,Bank Transfer,Two-year,9,19,No
1589,2020-09-29,76,Male,120.56,1,Bank Transfer,Annual,0,17,No
1590,2020-01-02,72,Female,98.0,27,PayPal,Two-year,0,10,Yes
1591,2022-04-09,29,Female,135.41,19,PayPal,Two-year,2,11,No
1592,2020-10-29,23,Female,119.5,7,Debit Card,Annual,1,12,No
1593,2021-02-19,21,Female,58.18,8,Credit Card,Two-year,8,50,No
1594,2022-11-11,85,Male,88.18,18,Credit Card,Two-year,8,21,No
1595,2020-01-03,53,Female,21.63,22,Credit Card,Month-to-month,9,10,No
1596,2021-03-20,52,Female,113.43,33,Debit Card,Month-to-month,0,20,No
1597,2020-12-16,72,Female,118.54,6,Debit Card,Two-year,5,39,No
1598,2022-05-10,83,Male,96.15,8,PayPal,Annual,1,46,No
1599,2022-06-12,55,Female,59.8,35,PayPal,Two-year,8,22,No
1600,2021-11-08,62,Female,37.41,8,Debit Card,Two-year,7,49,No
1601,2020-11-07,45,Male,115.11,19,Debit Card,Month-to-month,8,13,Yes
1602,2021-07-31,73,Male,42.74,5,PayPal,Two-year,0,44,No
1603,2021-05-10,66,Male,92.93,18,Bank Transfer,Two-year,0,49,Yes
1604,2021-01-10,67,Male,105.47,8,Bank Transfer,Two-year,2,6,Yes
1605,2020-05-11,28,Female,26.12,5,PayPal,Two-year,7,24,Yes
1606,2020-06-23,61,Male,111.96,14,PayPal,Annual,10,40,No
1607,2021-07-16,40,Male,54.79,12,Credit Card,Annual,0,44,Yes
1608,2022-06-26,67,Male,39.44,27,Bank Transfer,Month-to-month,10,32,No
1609,2022-12-15,52,Male,94.29,9,PayPal,Month-to-month,5,43,No
1610,2022-07-15,74,Male,29.07,24,Debit Card,Annual,6,10,No
1611,2022-05-21,64,Female,23.43,24,Debit Card,Month-to-month,6,26,No
1612,2021-07-19,53,Female,117.84,3,Credit Card,Two-year,7,46,No
1613,2020-01-05,52,Male,129.43,13,Credit Card,Annual,9,20,No
1614,2022-04-08,34,Female,119.52,30,PayPal,Two-year,8,38,No
1615,2021-06-05,30,Male,78.83,12,PayPal,Annual,0,6,No
1616,2021-12-23,34,Female,84.71,21,Debit Card,Two-year,9,23,No
1617,2021-03-04,72,Male,103.28,1,Debit Card,Annual,6,36,No
1618,2022-10-20,61,Male,149.59,28,PayPal,Two-year,6,44,No
1619,2020-01-30,44,Male,105.76,36,PayPal,Annual,0,12,No
1620,2020-01-29,77,Female,42.59,36,PayPal,Month-to-month,8,15,Yes
1621,2021-02-18,41,Male,75.35,6,Bank Transfer,Month-to-month,3,41,No
1622,2022-11-04,71,Male,129.92,23,PayPal,Annual,3,8,No
1623,2021-11-06,80,Male,141.24,6,Debit Card,Annual,3,37,No
1624,2022-04-04,26,Female,69.18,30,Bank Transfer,Annual,9,13,No
1625,2022-01-21,62,Female,127.97,24,PayPal,Month-to-month,6,24,No
1626,2020-12-20,29,Female,90.37,15,Credit Card,Annual,3,3,Yes
1627,2021-05-14,44,Female,38.55,35,Credit Card,Annual,6,33,No
1628,2020-10-14,26,Female,129.74,3,Credit Card,Annual,2,21,Yes
1629,2022-01-27,68,Female,50.67,19,Bank Transfer,Month-to-month,10,3,No
1630,2020-04-10,36,Female,94.21,25,Bank Transfer,Month-to-month,2,25,No
1631,2021-02-07,51,Male,74.12,16,PayPal,Annual,5,10,No
1632,2021-03-11,32,Male,91.51,2,PayPal,Two-year,7,38,No
1633,2022-08-20,58,Female,43.28,34,Bank Transfer,Annual,1,28,No
1634,2022-04-26,29,Male,74.23,28,PayPal,Two-year,2,15,Yes
1635,2020-08-24,46,Male,116.41,33,Debit Card,Month-to-month,0,15,No
1636,2020-06-26,55,Male,136.14,32,Debit Card,Two-year,1,12,Yes
1637,2021-08-03,36,Female,36.89,7,Bank Transfer,Annual,10,40,No
1638,2021-01-13,79,Female,147.85,8,PayPal,Month-to-month,5,44,No
1639,2022-04-23,67,Female,141.02,23,PayPal,Month-to-month,8,44,No
1640,2022-12-01,76,Female,109.94,15,Debit Card,Month-to-month,4,7,Yes
1641,2020-11-17,81,Male,148.51,21,PayPal,Two-year,2,10,No
1642,2021-08-28,54,Male,117.46,3,Debit Card,Month-to-month,2,42,Yes
1643,2021-03-25,69,Female,77.75,12,Credit Card,Two-year,1,29,Yes
1644,2021-12-19,82,Female,22.95,21,Credit Card,Annual,2,35,No
1645,2021-01-23,36,Female,47.23,13,Debit Card,Month-to-month,6,42,No
1646,2022-03-20,46,Male,95.04,15,Bank Transfer,Annual,10,25,No
1647,2020-11-30,65,Female,104.38,8,Bank Transfer,Annual,8,15,No
1648,2021-05-29,22,Male,91.13,14,Debit Card,Two-year,1,32,No
1649,2022-04-24,35,Female,77.87,30,Credit Card,Month-to-month,2,17,No
1650,2020-01-28,43,Female,20.52,25,PayPal,Month-to-month,1,24,Yes
1651,2022-09-09,51,Female,93.17,9,Debit Card,Annual,1,12,No
1652,2022-09-21,19,Male,66.46,11,Debit Card,Two-year,9,11,No
1653,2021-11-09,20,Male,74.9,4,PayPal,Month-to-month,2,15,No
1654,2022-03-31,53,Male,142.18,21,Credit Card,Month-to-month,5,23,No
1655,2020-01-30,77,Female,121.57,14,Bank Transfer,Two-year,7,48,No
1656,2020-12-04,75,Female,31.35,25,Debit Card,Two-year,5,25,No
1657,2020-07-15,18,Female,142.19,15,Credit Card,Two-year,5,25,No
1658,2021-06-11,25,Female,105.2,18,Credit Card,Two-year,3,29,No
1659,2020-03-29,24,Male,45.06,11,Debit Card,Two-year,5,1,Yes
1660,2022-12-22,85,Female,63.7,32,Bank Transfer,Annual,3,50,No
1661,2022-12-25,29,Female,56.62,6,Credit Card,Month-to-month,5,40,Yes
1662,2022-09-24,81,Female,147.93,7,Credit Card,Month-to-month,8,35,Yes
1663,2022-09-09,35,Male,28.57,30,Credit Card,Annual,6,19,No
1664,2022-09-07,58,Male,127.96,16,PayPal,Two-year,10,5,No
1665,2021-04-20,42,Female,26.65,3,Debit Card,Two-year,5,31,No
1666,2021-06-11,84,Male,42.53,34,Bank Transfer,Month-to-month,8,46,No
1667,2020-11-02,24,Male,99.15,20,Debit Card,Two-year,0,27,No
1668,2021-01-08,52,Female,74.22,10,Debit Card,Two-year,5,35,No
1669,2021-12-16,56,Female,131.85,14,PayPal,Annual,4,37,No
1670,2020-11-02,58,Female,96.22,22,Bank Transfer,Annual,10,21,No
1671,2022-11-20,64,Male,71.94,11,Credit Card,Two-year,4,6,No
1672,2020-05-12,21,Female,122.9,8,PayPal,Annual,1,11,Yes
1673,2021-11-22,44,Female,119.71,25,Debit Card,Month-to-month,3,2,No
1674,2022-03-01,28,Male,65.38,12,PayPal,Two-year,8,20,No
1675,2022-10-01,23,Male,82.16,22,PayPal,Month-to-month,9,30,No
1676,2020-08-21,40,Female,75.16,9,PayPal,Two-year,4,40,No
1677,2020-11-22,83,Female,69.88,18,Debit Card,Two-year,8,29,No
1678,2021-12-29,26,Female,33.59,14,Credit Card,Annual,0,42,No
1679,2022-01-20,33,Male,44.31,9,Debit Card,Annual,7,19,No
1680,2021-08-22,40,Female,34.89,33,Bank Transfer,Annual,3,31,Yes
1681,2020-07-28,42,Female,102.26,34,Credit Card,Two-year,5,16,Yes
1682,2022-07-11,63,Female,144.2,30,Credit Card,Annual,10,30,No
1683,2022-08-25,75,Male,72.53,2,Credit Card,Two-year,2,21,No
1684,2020-10-02,19,Male,87.19,12,Credit Card,Two-year,4,32,Yes
1685,2022-10-06,78,Female,129.11,9,Debit Card,Two-year,5,9,No
1686,2021-12-21,47,Male,86.72,6,Bank Transfer,Two-year,9,17,No
1687,2020-03-18,63,Male,58.08,22,Debit Card,Annual,9,17,No
1688,2021-02-23,24,Female,84.83,28,Credit Card,Two-year,7,1,No
1689,2020-09-18,56,Male,38.16,30,Bank Transfer,Two-year,6,11,No
1690,2020-08-09,27,Male,76.11,30,PayPal,Annual,10,21,No
1691,2022-06-14,39,Male,27.22,7,Credit Card,Two-year,5,12,No
1692,2020-08-02,23,Female,144.99,14,Credit Card,Two-year,0,3,Yes
1693,2021-04-15,72,Male,105.0,29,Debit Card,Month-to-month,7,41,Yes
1694,2022-07-28,64,Male,60.78,16,PayPal,Month-to-month,6,8,No
1695,2022-10-12,85,Male,39.5,35,Bank Transfer,Annual,1,28,No
1696,2020-09-21,20,Female,33.45,5,Credit Card,Annual,0,46,No
1697,2022-10-14,26,Male,124.44,3,Bank Transfer,Two-year,4,6,Yes
1698,2021-03-16,55,Female,121.17,35,Credit Card,Month-to-month,4,40,No
1699,2022-12-09,37,Male,139.76,20,PayPal,Annual,4,41,No
1700,2022-06-22,26,Female,114.62,35,PayPal,Month-to-month,7,35,Yes
1701,2021-10-14,73,Male,124.91,6,Bank Transfer,Annual,10,33,No
1702,2022-11-12,67,Female,134.95,20,Debit Card,Annual,10,19,No
1703,2022-02-03,82,Male,71.26,30,PayPal,Annual,2,4,Yes
1704,2020-08-16,36,Male,132.81,1,Bank Transfer,Annual,1,26,No
1705,2021-04-26,76,Male,83.73,36,Bank Transfer,Two-year,8,31,No
1706,2022-08-03,83,Male,138.81,24,PayPal,Month-to-month,5,5,No
1707,2021-06-01,81,Male,138.64,31,Debit Card,Annual,7,16,Yes
1708,2021-12-10,52,Female,22.83,8,Credit Card,Two-year,6,37,No
1709,2022-05-30,85,Female,137.3,2,Credit Card,Month-to-month,0,16,No
1710,2021-04-05,53,Male,50.86,14,Debit Card,Two-year,1,38,No
1711,2022-09-08,60,Female,92.41,11,Credit Card,Annual,5,41,No
1712,2021-09-26,60,Male,124.76,12,Bank Transfer,Two-year,2,46,Yes
1713,2020-11-07,34,Male,89.18,5,Credit Card,Annual,9,22,No
1714,2021-03-04,60,Male,92.79,24,Credit Card,Month-to-month,5,16,No
1715,2022-12-02,38,Male,127.52,28,PayPal,Two-year,0,33,No
1716,2021-02-19,45,Female,141.07,16,PayPal,Month-to-month,4,50,Yes
1717,2022-08-16,23,Female,82.53,26,Credit Card,Annual,6,47,No
1718,2021-02-27,72,Male,118.28,34,Bank Transfer,Annual,3,4,No
1719,2021-01-04,59,Female,108.95,27,Debit Card,Annual,9,27,No
1720,2021-12-20,36,Female,92.82,34,PayPal,Annual,8,46,No
1721,2020-04-09,23,Male,27.62,35,Bank Transfer,Month-to-month,1,44,No
1722,2022-02-16,49,Female,64.78,2,Credit Card,Month-to-month,0,1,No
1723,2021-09-12,34,Female,40.25,35,Debit Card,Annual,9,23,No
1724,2020-01-24,48,Male,97.41,4,Credit Card,Two-year,7,18,No
1725,2021-01-10,24,Female,92.53,7,PayPal,Annual,7,18,No
1726,2020-09-23,36,Male,140.89,25,Bank Transfer,Two-year,7,48,No
1727,2021-06-02,57,Female,132.38,24,Debit Card,Two-year,9,24,No
1728,2021-12-05,61,Male,78.22,7,Bank Transfer,Month-to-month,5,6,No
1729,2020-03-15,40,Female,85.15,18,Debit Card,Annual,0,11,No
1730,2021-09-05,50,Female,66.08,21,Bank Transfer,Two-year,5,2,Yes
1731,2021-09-03,73,Female,79.17,14,Credit Card,Two-year,3,28,No
1732,2021-03-10,59,Male,77.47,25,Credit Card,Month-to-month,7,45,No
1733,2022-10-31,35,Female,139.86,25,PayPal,Month-to-month,4,40,No
1734,2020-07-22,67,Male,71.16,36,PayPal,Two-year,6,21,No
1735,2021-01-02,49,Female,27.29,7,Credit Card,Two-year,9,30,No
1736,2022-12-10,56,Female,117.58,30,Credit Card,Month-to-month,4,42,No
1737,2020-06-27,37,Male,80.28,13,Credit Card,Month-to-month,0,12,No
1738,2020-01-30,34,Female,138.78,14,Bank Transfer,Annual,10,30,No
1739,2020-09-10,59,Male,21.55,7,Credit Card,Month-to-month,2,28,No
1740,2022-12-28,64,Male,67.99,2,Bank Transfer,Two-year,1,10,No
1741,2020-02-19,70,Female,73.54,9,Credit Card,Month-to-month,4,14,No
1742,2022-09-16,18,Male,108.52,26,Debit Card,Two-year,10,24,No
1743,2022-08-09,54,Male,45.86,4,PayPal,Two-year,5,42,No
1744,2020-02-24,42,Female,123.79,7,PayPal,Two-year,0,1,Yes
1745,2020-05-01,42,Female,74.43,31,PayPal,Month-to-month,1,39,No
1746,2021-02-20,45,Male,89.17,19,Bank Transfer,Two-year,2,35,No
1747,2022-01-26,23,Female,44.42,29,PayPal,Two-year,8,8,Yes
1748,2020-06-19,45,Male,34.93,18,Credit Card,Two-year,7,22,No
1749,2021-02-07,52,Male,95.3,22,PayPal,Month-to-month,9,43,No
1750,2022-03-11,44,Male,99.69,27,Debit Card,Annual,3,28,Yes
1751,2020-04-04,73,Male,52.61,32,PayPal,Month-to-month,7,46,Yes
1752,2021-03-22,82,Male,88.36,4,Credit Card,Annual,4,23,No
1753,2020-09-06,21,Female,41.77,14,Debit Card,Annual,8,17,No
1754,2022-08-09,31,Female,65.87,10,Debit Card,Two-year,6,43,No
1755,2020-03-05,21,Male,93.3,3,Debit Card,Month-to-month,0,17,No
1756,2021-08-06,23,Male,111.93,22,PayPal,Month-to-month,5,19,No
1757,2022-04-03,77,Female,111.2,16,Bank Transfer,Two-year,10,18,No
1758,2020-07-20,57,Male,129.86,32,Bank Transfer,Annual,8,7,No
1759,2022-03-16,39,Male,93.24,6,Bank Transfer,Annual,1,45,No
1760,2020-06-13,33,Female,120.68,35,Credit Card,Two-year,8,35,Yes
1761,2021-02-23,60,Male,92.14,35,PayPal,Two-year,9,25,No
1762,2020-10-01,23,Female,46.75,2,Credit Card,Annual,8,46,No
1763,2021-10-06,22,Female,87.8,1,Debit Card,Month-to-month,8,8,No
1764,2020-08-13,68,Female,40.92,29,Debit Card,Two-year,6,42,No
1765,2021-03-13,55,Female,115.14,12,Bank Transfer,Month-to-month,8,28,Yes
1766,2022-10-03,63,Male,145.22,7,Debit Card,Two-year,6,13,No
1767,2020-04-27,26,Female,54.64,35,PayPal,Month-to-month,10,5,No
1768,2021-09-06,70,Male,98.67,3,Bank Transfer,Month-to-month,10,24,No
1769,2020-04-08,68,Male,28.44,30,Bank Transfer,Two-year,3,34,No
1770,2021-09-23,54,Male,34.3,21,PayPal,Annual,1,10,No
1771,2022-07-24,85,Male,100.3,34,Credit Card,Two-year,3,50,No
1772,2020-08-17,80,Female,98.1,5,Credit Card,Annual,10,1,No
1773,2021-03-03,67,Male,84.98,25,Debit Card,Month-to-month,6,25,No
1774,2021-09-17,54,Female,25.98,9,Credit Card,Annual,9,29,No
1775,2020-04-29,20,Female,121.44,33,PayPal,Month-to-month,10,9,No
1776,2021-04-24,54,Male,78.23,21,Bank Transfer,Two-year,2,29,No
1777,2021-04-30,80,Female,146.94,22,Credit Card,Month-to-month,2,1,Yes
1778,2020-07-06,47,Female,73.5,25,Credit Card,Month-to-month,3,4,No
1779,2020-12-02,68,Female,119.32,29,Credit Card,Two-year,2,4,No
1780,2022-01-19,59,Female,100.77,26,Debit Card,Two-year,6,6,No
1781,2021-10-22,20,Female,77.49,3,Credit Card,Month-to-month,2,18,No
1782,2022-01-06,18,Female,31.18,33,PayPal,Two-year,5,21,No
1783,2022-04-13,22,Male,89.23,11,Debit Card,Month-to-month,10,3,Yes
1784,2022-12-08,52,Female,98.99,28,Debit Card,Month-to-month,10,39,No
1785,2021-08-29,41,Female,34.17,18,Bank Transfer,Two-year,7,34,Yes
1786,2020-11-02,25,Female,99.76,31,Credit Card,Two-year,8,27,No
1787,2021-07-30,45,Female,64.41,23,Bank Transfer,Annual,9,36,Yes
1788,2022-12-09,32,Female,66.98,31,Debit Card,Two-year,9,34,No
1789,2020-01-11,27,Male,53.0,16,Debit Card,Month-to-month,9,50,No
1790,2022-09-14,25,Male,131.33,16,Credit Card,Two-year,5,39,No
1791,2021-07-27,65,Male,24.71,11,Credit Card,Month-to-month,2,17,No
1792,2020-02-23,65,Female,73.58,22,Credit Card,Month-to-month,3,29,Yes
1793,2022-01-29,27,Male,41.3,8,Bank Transfer,Two-year,0,44,Yes
1794,2022-08-15,43,Female,50.61,32,Bank Transfer,Annual,4,22,No
1795,2021-01-27,59,Male,122.78,1,PayPal,Month-to-month,0,11,No
1796,2021-01-18,21,Female,70.2,17,Credit Card,Month-to-month,5,43,No
1797,2022-12-04,45,Female,94.76,4,Bank Transfer,Annual,4,15,Yes
1798,2020-11-06,79,Male,133.64,24,Bank Transfer,Two-year,4,17,No
1799,2021-09-08,73,Female,21.67,20,Debit Card,Two-year,1,14,No
1800,2022-03-19,21,Male,102.17,13,PayPal,Annual,8,3,No
1801,2020-03-18,54,Male,49.2,29,PayPal,Month-to-month,4,30,No
1802,2021-07-15,82,Female,38.11,27,PayPal,Two-year,5,12,No
1803,2022-04-15,36,Male,149.97,32,Credit Card,Annual,8,8,No
1804,2022-06-03,56,Female,66.76,4,Credit Card,Month-to-month,10,26,No
1805,2022-07-17,35,Male,55.48,8,Bank Transfer,Annual,7,24,No
1806,2021-01-02,59,Male,100.28,34,PayPal,Month-to-month,8,12,No
1807,2022-10-25,33,Female,119.24,11,PayPal,Annual,9,12,No
